symbol,period_end_date,close_price,intrinsic_value,bps,rnoa,MoS,nrShares,reason
EVI:US,2008-12-31,0.628,1.7219931760022746,0.9990048336650554,0.3108853410740203,0.6353063364293087,7034000.0,Penman TTM as-of 2008-12-31: value=1.72 >= close=0.63 * (1+MOS 70%)
FTK:US,2008-12-31,15.12,44.32608047690015,19.58897168405365,0.14725849158670956,0.6588915636725527,3355000.0,Penman TTM as-of 2008-12-31: value=44.33 >= close=15.12 * (1+MOS 70%)
GENC:US,2008-12-31,4.66,8.050866851595007,6.823994452149792,0.15676083225050932,0.4211803417073307,14420000.0,Penman TTM as-of 2008-12-31: value=8.05 >= close=4.66 * (1+MOS 70%)
GIFI:US,2008-12-31,13.035,23.922471123556175,17.79537976898845,0.14120989973609804,0.4551148193396881,14285000.0,Penman TTM as-of 2008-12-31: value=23.92 >= close=13.04 * (1+MOS 70%)
GSIT:US,2008-12-31,2.74,5.430765735854332,2.9600880718554503,0.4255739516890414,0.4954670974094298,28613000.0,Penman TTM as-of 2008-12-31: value=5.43 >= close=2.74 * (1+MOS 70%)
HNRG:US,2008-12-30,2.4619,6.1823673538357555,3.1499662047989188,0.2168856756712748,0.601786846510738,23672000.0,Penman TTM as-of 2008-12-30: value=6.18 >= close=2.46 * (1+MOS 70%)
KTCC:US,2008-12-31,0.97,3.5794698699493694,4.918097885436315,0.07633638692920572,0.7290101508764144,10073000.0,Penman TTM as-of 2008-12-31: value=3.58 >= close=0.97 * (1+MOS 70%)
MCHX:US,2008-12-31,4.6927,8.63341736621878,3.8804480598799285,0.17022798751195234,0.45644930611581386,38477000.0,Penman TTM as-of 2008-12-31: value=8.63 >= close=4.69 * (1+MOS 70%)
MHH:US,2008-12-31,0.687,3.520092735703246,1.03808787811879,0.43797354179194226,0.8048346871569703,9058000.0,Penman TTM as-of 2008-12-31: value=3.52 >= close=0.69 * (1+MOS 70%)
MPAA:US,2008-12-31,3.9,11.865239926433707,7.950342752048153,0.15585705936378058,0.6713087957613505,11962000.0,Penman TTM as-of 2008-12-31: value=11.87 >= close=3.90 * (1+MOS 70%)
MPU:US,2008-12-31,1.8201,4.699729137108216,4.493099445375983,0.10180584362882135,0.6127223618848971,7753000.0,Penman TTM as-of 2008-12-31: value=4.70 >= close=1.82 * (1+MOS 70%)
RICK:US,2008-12-31,3.83138,12.743645833333334,6.973645833333333,0.21596290325957251,0.6993497739886709,9600000.0,Penman TTM as-of 2008-12-31: value=12.74 >= close=3.83 * (1+MOS 70%)
SILC:US,2008-12-31,3.7585,8.118629173989456,6.639425893380199,0.16748179327854615,0.5370523866219289,6828000.0,Penman TTM as-of 2008-12-31: value=8.12 >= close=3.76 * (1+MOS 70%)
SPOK:US,2008-12-31,4.49599,16.28199865808896,5.5546434068753205,0.20968305596358414,0.7238674382419031,25337000.0,Penman TTM as-of 2008-12-31: value=16.28 >= close=4.50 * (1+MOS 70%)
TATT:US,2008-12-31,3.2145,22.227569454987094,15.906634279641718,,0.855382298702984,6587000.0,Penman TTM as-of 2008-12-31: value=22.23 >= close=3.21 * (1+MOS 70%)
UFPT:US,2008-12-31,5.29,11.41325378910029,5.141889712995808,0.23281543452279324,0.5365037790492336,6202000.0,Penman TTM as-of 2008-12-31: value=11.41 >= close=5.29 * (1+MOS 70%)
WILC:US,2008-12-31,1.15816,3.202230229840281,5.2696727697701595,0.047754876022888075,0.6383270668025122,10268000.0,Penman TTM as-of 2008-12-31: value=3.20 >= close=1.16 * (1+MOS 70%)
CATO:US,2009-01-30,5.98624,15.34850107066381,9.042377564412517,0.23473053892215567,0.6099788524990407,28954000.0,Penman TTM as-of 2009-01-30: value=15.35 >= close=5.99 * (1+MOS 70%)
CRMT:US,2009-01-30,9.09,29.165201217450118,12.897700371998647,0.21261844977846453,0.6883271974629384,11828000.0,Penman TTM as-of 2009-01-30: value=29.17 >= close=9.09 * (1+MOS 70%)
KEQU:US,2009-01-30,6.9821,17.69209702660407,11.89319248826291,0.15175098634824202,0.6053548661020324,2556000.0,Penman TTM as-of 2009-01-30: value=17.69 >= close=6.98 * (1+MOS 70%)
MIND:US,2009-01-30,36.2,104.61453077699294,77.8234106962664,0.13792044561879596,0.6539677640272781,991000.0,Penman TTM as-of 2009-01-30: value=104.61 >= close=36.20 * (1+MOS 70%)
PLCE:US,2009-01-30,17.228,35.824631614199596,18.348258539852647,0.23719337542376334,0.5191018239760087,29860000.0,Penman TTM as-of 2009-01-30: value=35.82 >= close=17.23 * (1+MOS 70%)
EDUC:US,2009-02-26,1.0053,2.910886571056062,2.0723598435462844,0.14490173491115996,0.6546413006964816,7670000.0,Penman TTM as-of 2009-02-26: value=2.91 >= close=1.01 * (1+MOS 70%)
SLP:US,2009-02-27,0.717013,1.2283142389525368,0.6110007014262333,0.3530186871106852,0.4162625676215856,17108000.0,Penman TTM as-of 2009-02-27: value=1.23 >= close=0.72 * (1+MOS 70%)
ARKR:US,2009-03-30,5.44246,15.365186246418338,11.003724928366761,0.15019042123485285,0.645792773825397,3490000.0,Penman TTM as-of 2009-03-30: value=15.37 >= close=5.44 * (1+MOS 70%)
BOOM:US,2009-03-31,8.4945,20.630190930787588,9.43747016706444,0.2192385109223044,0.5882490846304683,12570000.0,Penman TTM as-of 2009-03-31: value=20.63 >= close=8.49 * (1+MOS 70%)
CLW:US,2009-03-31,4.015,12.570851608980758,8.534589829330786,0.13924394301493873,0.6806103416946202,23027000.0,Penman TTM as-of 2009-03-31: value=12.57 >= close=4.01 * (1+MOS 70%)
CMT:US,2009-03-31,1.3847,5.931673807061604,4.192199734081844,0.13311862738204064,0.7665583029276616,6769000.0,Penman TTM as-of 2009-03-31: value=5.93 >= close=1.38 * (1+MOS 70%)
CSPI:US,2009-03-31,0.885525,1.7399059734513274,3.203678097345133,-0.020377530134182396,0.49105008344591905,7232000.0,Penman TTM as-of 2009-03-31: value=1.74 >= close=0.89 * (1+MOS 70%)
EVI:US,2009-03-31,0.6824,1.7808501563832813,1.0108046630651124,0.3315238298781791,0.6168122300722468,7034000.0,Penman TTM as-of 2009-03-31: value=1.78 >= close=0.68 * (1+MOS 70%)
FTK:US,2009-03-31,9.42,30.5081351689612,20.30663329161452,0.11816277644699459,0.6912298982605842,3196000.0,Penman TTM as-of 2009-03-31: value=30.51 >= close=9.42 * (1+MOS 70%)
GIFI:US,2009-03-31,7.246,18.42696314943011,18.118103629116845,0.10201771496178813,0.6067718841547639,14301000.0,Penman TTM as-of 2009-03-31: value=18.43 >= close=7.25 * (1+MOS 70%)
GSIT:US,2009-03-31,2.54,4.662196328459931,3.1037704737825655,0.21152161942470565,0.4551923983778175,27291000.0,Penman TTM as-of 2009-03-31: value=4.66 >= close=2.54 * (1+MOS 70%)
HNRG:US,2009-03-31,3.0771,10.138710683417981,3.6782500222756838,0.32588340667471477,0.696499871030678,22446000.0,Penman TTM as-of 2009-03-31: value=10.14 >= close=3.08 * (1+MOS 70%)
JAKK:US,2009-03-31,117.36,226.9941584519898,268.98612632347573,0.07937476575683183,0.4829822899393152,2739000.0,Penman TTM as-of 2009-03-31: value=226.99 >= close=117.36 * (1+MOS 70%)
KTCC:US,2009-03-31,0.94,2.981273594277767,4.929862904828134,0.06492180304561265,0.6846985121378231,10066000.0,Penman TTM as-of 2009-03-31: value=2.98 >= close=0.94 * (1+MOS 70%)
MCHX:US,2009-03-31,2.769,9.013326794934665,4.120056537917905,0.1642367027923568,0.6927882386827324,34667000.0,Penman TTM as-of 2009-03-31: value=9.01 >= close=2.77 * (1+MOS 70%)
MHH:US,2009-03-31,0.5773,3.9131057268722467,1.0972466960352423,1.2223880597014924,0.8524701246798569,9080000.0,Penman TTM as-of 2009-03-31: value=3.91 >= close=0.58 * (1+MOS 70%)
MPAA:US,2009-03-31,4.0,6.9817260569814765,7.731788354514495,0.09086596332224031,0.42707577361902604,12039000.0,Penman TTM as-of 2009-03-31: value=6.98 >= close=4.00 * (1+MOS 70%)
MPU:US,2009-03-31,1.1079,4.1435329186106795,4.675090720580612,0.0959057263929165,0.7326194767214551,7716000.0,Penman TTM as-of 2009-03-31: value=4.14 >= close=1.11 * (1+MOS 70%)
RAVE:US,2009-03-31,1.01,2.0649951049711732,0.3402588926357011,0.8215244596131966,0.5108947243658966,9193000.0,Penman TTM as-of 2009-03-31: value=2.06 >= close=1.01 * (1+MOS 70%)
RICK:US,2009-03-31,4.35954,10.216009696458684,6.756007588532884,0.15567691329234684,0.5732639132565421,9488000.0,Penman TTM as-of 2009-03-31: value=10.22 >= close=4.36 * (1+MOS 70%)
SPOK:US,2009-03-31,4.03478,73.23918228279386,5.094676320272573,0.7758437312562831,0.9449095433040097,23480000.0,Penman TTM as-of 2009-03-31: value=73.24 >= close=4.03 * (1+MOS 70%)
TATT:US,2009-03-31,3.6698,13.401571799175949,15.30703494582634,0.07825390329069393,0.7261664486082406,6553000.0,Penman TTM as-of 2009-03-31: value=13.40 >= close=3.67 * (1+MOS 70%)
UFPT:US,2009-03-31,4.49,10.007557289127254,5.31318056232732,0.19825495365252147,0.5513390660398041,6153000.0,Penman TTM as-of 2009-03-31: value=10.01 >= close=4.49 * (1+MOS 70%)
VSEC:US,2009-03-31,12.0257,23.945528138105917,7.8831561494196825,0.3527801014573948,0.4977893187136348,10253000.0,Penman TTM as-of 2009-03-31: value=23.95 >= close=12.03 * (1+MOS 70%)
WILC:US,2009-03-31,1.03405,2.5152045079180034,5.452346254736229,0.01355122816047582,0.5888803487967864,10293000.0,Penman TTM as-of 2009-03-31: value=2.52 >= close=1.03 * (1+MOS 70%)
CATO:US,2009-04-30,8.69758,17.04559417388603,9.542746695198979,0.27219172548180887,0.48974615309539904,28973000.0,Penman TTM as-of 2009-04-30: value=17.05 >= close=8.70 * (1+MOS 70%)
KEQU:US,2009-04-30,7.1343,18.40304925723221,11.047302580140736,0.16114649681528662,0.6123305491237387,2558000.0,Penman TTM as-of 2009-04-30: value=18.40 >= close=7.13 * (1+MOS 70%)
EDUC:US,2009-05-29,1.5433,2.7389466840052012,1.9340702210663199,0.14498019694051814,0.4365352166172107,7690000.0,Penman TTM as-of 2009-05-29: value=2.74 >= close=1.54 * (1+MOS 70%)
CLW:US,2009-06-30,12.645,23.327705295471986,11.648418180267758,0.2362463442293536,0.4579406829846032,23454000.0,Penman TTM as-of 2009-06-30: value=23.33 >= close=12.64 * (1+MOS 70%)
ESP:US,2009-06-30,8.1972,16.57839886309806,13.45523448602558,0.14062981450668638,0.5055493556590565,2111000.0,Penman TTM as-of 2009-06-30: value=16.58 >= close=8.20 * (1+MOS 70%)
EVI:US,2009-06-29,0.7134,1.3885413704862097,1.0120841626386126,0.19463902787705503,0.4862234462987611,7034000.0,Penman TTM as-of 2009-06-29: value=1.39 >= close=0.71 * (1+MOS 70%)
HNRG:US,2009-06-24,4.5157,10.718123496391337,3.831774035462889,0.3090379205885535,0.5786855785417679,22446000.0,Penman TTM as-of 2009-06-24: value=10.72 >= close=4.52 * (1+MOS 70%)
MCHX:US,2009-06-30,2.7288,8.64650102028568,4.274726923538591,0.15523853217966316,0.6844041313824027,33324000.0,Penman TTM as-of 2009-06-30: value=8.65 >= close=2.73 * (1+MOS 70%)
MHH:US,2009-06-30,1.0016,3.1936170212765953,1.1223131478450628,0.9889487239522358,0.6863744170552964,9165000.0,Penman TTM as-of 2009-06-30: value=3.19 >= close=1.00 * (1+MOS 70%)
MPU:US,2009-06-30,1.7904,3.898976153447382,4.852384655261794,0.09287260995305892,0.5408025262178198,7716000.0,Penman TTM as-of 2009-06-30: value=3.90 >= close=1.79 * (1+MOS 70%)
PETS:US,2009-06-30,8.32559,14.241138347588393,3.6949563530552862,1.293030099000025,0.4153845151423683,22682000.0,Penman TTM as-of 2009-06-30: value=14.24 >= close=8.33 * (1+MOS 70%)
SOHO:US,2009-06-30,0.643,7.472174535050072,7.567668097281831,0.09807178450205821,0.9139474062090158,6990000.0,Penman TTM as-of 2009-06-30: value=7.47 >= close=0.64 * (1+MOS 70%)
SPOK:US,2009-06-30,5.71558,74.43881729235808,6.813240808585837,0.7996321201473303,0.923217748375124,23201000.0,Penman TTM as-of 2009-06-30: value=74.44 >= close=5.72 * (1+MOS 70%)
TATT:US,2009-06-30,5.3506,15.856848373797526,15.497022446174988,0.10718346568306178,0.6625685083271945,6549000.0,Penman TTM as-of 2009-06-30: value=15.86 >= close=5.35 * (1+MOS 70%)
UFPT:US,2009-06-30,4.17,8.338313681150057,5.405750282668389,0.16414577702404295,0.49989888130175797,6191000.0,Penman TTM as-of 2009-06-30: value=8.34 >= close=4.17 * (1+MOS 70%)
VSEC:US,2009-06-30,11.7799,26.843622399377796,8.495625121524402,0.4159650429847398,0.5611657836360773,10286000.0,Penman TTM as-of 2009-06-30: value=26.84 >= close=11.78 * (1+MOS 70%)
WILC:US,2009-06-30,1.86131,4.048013245033113,5.6006038176860145,0.05323006512937863,0.5401917218813906,10268000.0,Penman TTM as-of 2009-06-30: value=4.05 >= close=1.86 * (1+MOS 70%)
CATO:US,2009-07-31,8.996,18.63030761819558,9.95416695340995,0.2866158457610184,0.5171308931467177,29062000.0,Penman TTM as-of 2009-07-31: value=18.63 >= close=9.00 * (1+MOS 70%)
KEQU:US,2009-07-31,9.0511,18.749218139171226,11.487881157154026,0.15944886299988797,0.5172545365456991,2558000.0,Penman TTM as-of 2009-07-31: value=18.75 >= close=9.05 * (1+MOS 70%)
EDUC:US,2009-08-31,1.4725,2.7936918304033087,1.954110651499483,0.1524763674557647,0.47291967425504344,7736000.0,Penman TTM as-of 2009-08-31: value=2.79 >= close=1.47 * (1+MOS 70%)
ESP:US,2009-09-30,9.4596,19.794478527607357,13.81500707881076,0.1792872563436688,0.5221091585309158,2119000.0,Penman TTM as-of 2009-09-30: value=19.79 >= close=9.46 * (1+MOS 70%)
EVC:US,2009-09-30,1.17094,31.580318103294214,1.1729195210579615,0.4474176901936069,0.962921842770233,83935000.0,Penman TTM as-of 2009-09-30: value=31.58 >= close=1.17 * (1+MOS 70%)
HNRG:US,2009-09-30,5.2562,12.222728829523076,4.375288980220909,0.3368850923048094,0.5699650975399171,23358000.0,Penman TTM as-of 2009-09-30: value=12.22 >= close=5.26 * (1+MOS 70%)
MCHX:US,2009-09-30,3.9522,9.959158157949572,4.256898758669961,0.19891304909093727,0.6031592291919488,33593000.0,Penman TTM as-of 2009-09-30: value=9.96 >= close=3.95 * (1+MOS 70%)
MHH:US,2009-09-30,1.3019,2.445156081808396,1.1620021528525295,0.3107398568019093,0.46755955184785714,9290000.0,Penman TTM as-of 2009-09-30: value=2.45 >= close=1.30 * (1+MOS 70%)
MPU:US,2009-09-30,3.9348,7.439438417358009,4.924952137843012,0.12917845347235593,0.4710891092506176,7835000.0,Penman TTM as-of 2009-09-30: value=7.44 >= close=3.93 * (1+MOS 70%)
SPOK:US,2009-09-30,5.87982,74.85017676985426,6.976847460550142,0.9402025981234589,0.921445476099823,23194000.0,Penman TTM as-of 2009-09-30: value=74.85 >= close=5.88 * (1+MOS 70%)
WILC:US,2009-09-30,3.72271,6.963430074016362,5.63693026879626,0.14244534816684584,0.46539134299760143,10268000.0,Penman TTM as-of 2009-09-30: value=6.96 >= close=3.72 * (1+MOS 70%)
CATO:US,2009-10-30,8.919,19.951829184431304,9.914420299821208,0.3337275121896542,0.5529733180073724,29084000.0,Penman TTM as-of 2009-10-30: value=19.95 >= close=8.92 * (1+MOS 70%)
KEQU:US,2009-10-30,10.075,19.04356281602489,11.988331388564761,0.15634804759094156,0.4709498376258655,2571000.0,Penman TTM as-of 2009-10-30: value=19.04 >= close=10.07 * (1+MOS 70%)
EDUC:US,2009-11-27,1.5293,3.0583451658706595,1.998838259971602,0.15935782470350016,0.4999583379057105,7747000.0,Penman TTM as-of 2009-11-27: value=3.06 >= close=1.53 * (1+MOS 70%)
ESP:US,2009-12-31,10.724,20.60906976744186,12.47906976744186,0.20297505081151138,0.4796465769191708,2150000.0,Penman TTM as-of 2009-12-31: value=20.61 >= close=10.72 * (1+MOS 70%)
MPU:US,2009-12-31,3.1158,8.83788989685597,5.03206163787747,0.14614602246615385,0.6474497831084738,8047000.000000001,Penman TTM as-of 2009-12-31: value=8.84 >= close=3.12 * (1+MOS 70%)
MSN:US,2009-12-31,1.0085,2.7862934434083955,2.4917996535583975,0.12106282867423195,0.6380496094602549,27133000.0,Penman TTM as-of 2009-12-31: value=2.79 >= close=1.01 * (1+MOS 70%)
SPOK:US,2009-12-31,5.14836,21.488584869017306,6.853221699538216,0.5140661058132578,0.7604141905396937,23171000.0,Penman TTM as-of 2009-12-31: value=21.49 >= close=5.15 * (1+MOS 70%)
CATO:US,2010-01-29,9.253,21.240337375888963,10.008314151235098,0.3600082711341395,0.5643666182768089,29107000.0,Penman TTM as-of 2010-01-29: value=21.24 >= close=9.25 * (1+MOS 70%)
IDT:US,2010-01-29,1.355,3.2677714072623885,7.568079056542208,0.0522028366038469,0.5853443123381858,21453000.0,Penman TTM as-of 2010-01-29: value=3.27 >= close=1.35 * (1+MOS 70%)
APT:US,2010-03-31,2.35,4.735258490157906,1.4967769846420074,0.4457381705655497,0.5037229741767202,23115000.0,Penman TTM as-of 2010-03-31: value=4.74 >= close=2.35 * (1+MOS 70%)
AP:US,2010-03-31,19.652,35.864629033830546,18.093107146339086,0.22162910571004385,0.45205065465858923,10257000.0,Penman TTM as-of 2010-03-31: value=35.86 >= close=19.65 * (1+MOS 70%)
ESP:US,2010-03-31,11.272,20.592800374006544,12.733987844787285,0.19489669188212713,0.4526242281147838,2139000.0,Penman TTM as-of 2010-03-31: value=20.59 >= close=11.27 * (1+MOS 70%)
FLL:US,2010-03-31,2.87,5.692569528735025,2.458704944851971,0.2521143367796547,0.4958340015852635,18949000.0,Penman TTM as-of 2010-03-31: value=5.69 >= close=2.87 * (1+MOS 70%)
MPAA:US,2010-03-31,6.5,13.477325008215576,8.512980611238909,0.18749782797567333,0.5177084476305427,12172000.0,Penman TTM as-of 2010-03-31: value=13.48 >= close=6.50 * (1+MOS 70%)
MPU:US,2010-03-31,3.8082,9.068112825701999,5.361497596761953,0.1405590195359266,0.580044925201381,7906000.0,Penman TTM as-of 2010-03-31: value=9.07 >= close=3.81 * (1+MOS 70%)
MSN:US,2010-03-31,1.4028,3.5165124765028932,1.5237919722826287,0.2278407680211868,0.6010820352910965,27131000.0,Penman TTM as-of 2010-03-31: value=3.52 >= close=1.40 * (1+MOS 70%)
SPOK:US,2010-03-31,6.03928,20.621892280228153,6.882701267035311,0.46124142826069536,0.7071422972279641,22967000.0,Penman TTM as-of 2010-03-31: value=20.62 >= close=6.04 * (1+MOS 70%)
WILC:US,2010-03-31,4.93044,11.382038157282457,7.712052117263844,0.21523670368205725,0.5668227489779232,10745000.0,Penman TTM as-of 2010-03-31: value=11.38 >= close=4.93 * (1+MOS 70%)
CATO:US,2010-04-30,10.7478,24.736461347664324,10.724128427724954,0.4546176580849339,0.565507780238145,29028000.0,Penman TTM as-of 2010-04-30: value=24.74 >= close=10.75 * (1+MOS 70%)
IDT:US,2010-04-30,3.0176,9.430318127799616,8.234527836182467,0.1283484404375552,0.680010795064864,21878000.0,Penman TTM as-of 2010-04-30: value=9.43 >= close=3.02 * (1+MOS 70%)
APT:US,2010-06-30,1.85,3.9783331146967504,1.530587257859985,0.3696866041962758,0.5349811223284109,22869000.0,Penman TTM as-of 2010-06-30: value=3.98 >= close=1.85 * (1+MOS 70%)
AP:US,2010-06-30,16.493,38.07225461613217,18.83955296404276,0.23341591583999893,0.5667973917937736,10290000.0,Penman TTM as-of 2010-06-30: value=38.07 >= close=16.49 * (1+MOS 70%)
ESP:US,2010-06-30,10.579,20.643423507462686,13.268190298507463,0.1904631139334649,0.48753655147482455,2144000.0,Penman TTM as-of 2010-06-30: value=20.64 >= close=10.58 * (1+MOS 70%)
FLL:US,2010-06-30,3.15,7.652516884761503,2.5739235964542,0.3360879110097256,0.5883707220205405,18952000.0,Penman TTM as-of 2010-06-30: value=7.65 >= close=3.15 * (1+MOS 70%)
MHH:US,2010-06-30,0.8862,1.8669049397204733,1.252213805611864,0.26204471944874125,0.5253105923364859,9373000.0,Penman TTM as-of 2010-06-30: value=1.87 >= close=0.89 * (1+MOS 70%)
MPAA:US,2010-06-30,6.38,14.478941330711242,8.7085381842019,0.193153258022699,0.5593600488961579,12204000.0,Penman TTM as-of 2010-06-30: value=14.48 >= close=6.38 * (1+MOS 70%)
MSN:US,2010-06-30,1.099,5.04170506063175,1.7405919427960634,0.2842186455494421,0.7820181889294631,27131000.0,Penman TTM as-of 2010-06-30: value=5.04 >= close=1.10 * (1+MOS 70%)
NTWK:US,2010-06-30,7.3,16.96960210058574,9.251262371238134,0.17453747500853367,0.569819023644165,4951000.0,Penman TTM as-of 2010-06-30: value=16.97 >= close=7.30 * (1+MOS 70%)
SPOK:US,2010-06-30,6.25157,22.225520534017065,7.230714822510057,0.5832045300758574,0.7187210985483233,22621000.0,Penman TTM as-of 2010-06-30: value=22.23 >= close=6.25 * (1+MOS 70%)
VSEC:US,2010-06-30,14.3309,29.168528505392914,10.793817411402157,0.3292010522901726,0.5086862198979154,10384000.0,Penman TTM as-of 2010-06-30: value=29.17 >= close=14.33 * (1+MOS 70%)
WILC:US,2010-06-30,4.8313,9.490459702372181,6.245690290260793,0.2335066155408375,0.4909308767422093,13574000.0,Penman TTM as-of 2010-06-30: value=9.49 >= close=4.83 * (1+MOS 70%)
CATO:US,2010-07-30,10.5334,25.6849787777356,11.04869043100176,0.4620498331213562,0.5899003814194068,28979000.0,Penman TTM as-of 2010-07-30: value=25.68 >= close=10.53 * (1+MOS 70%)
IDT:US,2010-07-30,5.6393,11.622000539228903,8.356834726341331,0.1629171356827431,0.5147737275553287,22254000.0,Penman TTM as-of 2010-07-30: value=11.62 >= close=5.64 * (1+MOS 70%)
APT:US,2010-09-30,1.6,2.7384944702104885,1.5716642882625758,0.2219472408650261,0.41573736321000515,22424000.0,Penman TTM as-of 2010-09-30: value=2.74 >= close=1.60 * (1+MOS 70%)
AP:US,2010-09-30,19.649,37.50004858614323,19.74570012632397,0.22228602789601903,0.47602734554161164,10291000.0,Penman TTM as-of 2010-09-30: value=37.50 >= close=19.65 * (1+MOS 70%)
EVI:US,2010-09-30,0.8374,1.8328120557293148,1.0897071367642877,0.42285361334156885,0.5431064536146447,7034000.0,Penman TTM as-of 2010-09-30: value=1.83 >= close=0.84 * (1+MOS 70%)
FLL:US,2010-09-30,3.14,8.147974256172189,2.7103291833720196,0.3659476753186439,0.6146281393045133,18956000.0,Penman TTM as-of 2010-09-30: value=8.15 >= close=3.14 * (1+MOS 70%)
MHH:US,2010-09-30,0.866,1.492910447761194,1.2791044776119402,0.14390804597701148,0.4199250187453137,9380000.0,Penman TTM as-of 2010-09-30: value=1.49 >= close=0.87 * (1+MOS 70%)
MPAA:US,2010-09-30,8.68,16.83631074325985,9.025649430467917,0.24387703501317048,0.48444762440162853,12203000.0,Penman TTM as-of 2010-09-30: value=16.84 >= close=8.68 * (1+MOS 70%)
MPU:US,2010-09-30,3.369,7.072484833164812,5.454625884732053,0.11904170416595386,0.5236469106017959,7912000.0,Penman TTM as-of 2010-09-30: value=7.07 >= close=3.37 * (1+MOS 70%)
MSN:US,2010-09-30,1.4545,5.453411227009694,1.859349084073569,0.3412581183893116,0.7332862057429042,27131000.0,Penman TTM as-of 2010-09-30: value=5.45 >= close=1.45 * (1+MOS 70%)
RCMT:US,2010-09-30,2.3079,5.129391891891892,5.139114114114114,0.09976833009830317,0.5500636237897648,13320000.0,Penman TTM as-of 2010-09-30: value=5.13 >= close=2.31 * (1+MOS 70%)
SPOK:US,2010-09-30,8.49873,23.767733428686363,7.666115406963751,0.7269921939588029,0.6424257270681732,22373000.0,Penman TTM as-of 2010-09-30: value=23.77 >= close=8.50 * (1+MOS 70%)
VSEC:US,2010-09-30,15.8859,28.90625,11.458493836671803,0.3052456286427977,0.4504337297297297,10384000.0,Penman TTM as-of 2010-09-30: value=28.91 >= close=15.89 * (1+MOS 70%)
CATO:US,2010-10-29,11.9726,27.234668875314906,11.135590295751804,0.5443266565705632,0.5603912037699939,28977000.0,Penman TTM as-of 2010-10-29: value=27.23 >= close=11.97 * (1+MOS 70%)
IDT:US,2010-10-29,4.4709,13.111113593708106,9.008624541960854,0.18477784088023308,0.6589992171110819,22378000.0,Penman TTM as-of 2010-10-29: value=13.11 >= close=4.47 * (1+MOS 70%)
CSPI:US,2010-12-31,1.14959,3.513632490769668,2.660607781880148,0.1398791741352984,0.6728200792143233,7042000.0,Penman TTM as-of 2010-12-31: value=3.51 >= close=1.15 * (1+MOS 70%)
EVI:US,2010-12-31,0.8374,1.605416548194484,1.1013647995450668,0.3054766734279919,0.4783908257693159,7034000.0,Penman TTM as-of 2010-12-31: value=1.61 >= close=0.84 * (1+MOS 70%)
FLL:US,2010-12-31,3.39,9.519387001477103,2.7851339945136107,0.4439107183749343,0.6438846325426226,18956000.0,Penman TTM as-of 2010-12-31: value=9.52 >= close=3.39 * (1+MOS 70%)
INTT:US,2010-12-31,2.55,5.916928515318145,1.5813040062843677,0.7051809210526315,0.5690331574230807,10184000.0,Penman TTM as-of 2010-12-31: value=5.92 >= close=2.55 * (1+MOS 70%)
MPU:US,2010-12-31,3.5808,6.910924263497281,5.328233657858136,0.1355242433272317,0.4818638052635912,7909000.0,Penman TTM as-of 2010-12-31: value=6.91 >= close=3.58 * (1+MOS 70%)
MSN:US,2010-12-31,1.28,6.02126718513877,2.0135638199845194,0.4438306349607893,0.7874201624602878,27131000.0,Penman TTM as-of 2010-12-31: value=6.02 >= close=1.28 * (1+MOS 70%)
RCMT:US,2010-12-31,2.1244,5.865298172010788,5.214863649985016,0.11594051225557697,0.6378018750798313,13348000.0,Penman TTM as-of 2010-12-31: value=5.87 >= close=2.12 * (1+MOS 70%)
SPOK:US,2010-12-31,9.41992,25.451218965671774,8.263422066863852,0.883470711403912,0.6298833461491393,22314000.0,Penman TTM as-of 2010-12-31: value=25.45 >= close=9.42 * (1+MOS 70%)
VSEC:US,2010-12-31,14.8701,26.92503529411765,11.64950588235294,0.2571518481760306,0.44772217241071943,10625000.0,Penman TTM as-of 2010-12-31: value=26.93 >= close=14.87 * (1+MOS 70%)
WLDN:US,2010-12-31,4.0,12.879951495553756,4.333333333333333,0.34737929958661573,0.6894398242585908,7422000.0,Penman TTM as-of 2010-12-31: value=12.88 >= close=4.00 * (1+MOS 70%)
CATO:US,2011-01-31,11.058,29.086365833448415,11.240298301339594,0.5924084879373168,0.6198218758809791,28964000.0,Penman TTM as-of 2011-01-31: value=29.09 >= close=11.06 * (1+MOS 70%)
IDT:US,2011-01-31,7.0146,13.287511130899373,9.250489759572574,0.24472821012138948,0.47209075267015693,22460000.0,Penman TTM as-of 2011-01-31: value=13.29 >= close=7.01 * (1+MOS 70%)
CSPI:US,2011-03-31,1.42321,2.9728464419475658,2.7322097378277155,0.11536303858003402,0.5212635338582677,6942000.0,Penman TTM as-of 2011-03-31: value=2.97 >= close=1.42 * (1+MOS 70%)
FLL:US,2011-03-31,3.81,9.536874868115635,2.878877400295421,0.4449275758403935,0.6004980611900586,18956000.0,Penman TTM as-of 2011-03-31: value=9.54 >= close=3.81 * (1+MOS 70%)
MSN:US,2011-03-31,1.5644,5.602617029119056,2.141208993733874,0.3443802534676139,0.7207733471930736,27130000.0,Penman TTM as-of 2011-03-31: value=5.60 >= close=1.56 * (1+MOS 70%)
PDEX:US,2011-03-31,2.3,5.188811188811189,2.821830343569474,0.1802494588186785,0.5567385444743936,3289000.0,Penman TTM as-of 2011-03-31: value=5.19 >= close=2.30 * (1+MOS 70%)
